party,score,election_type,ballot_type,amphoe,tambon,source_file
รวมพลังประชาชน,5,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ท้องที่ไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
อนาคตไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
พลังเพื่อไทย,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ไทยชนะ,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
พลังสังคมใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
สังคมประชาธิปไตยไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ฟิวชัน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ไทรวมพลัง,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ก้าวอิสระ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ปวงชนไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
วิชชั่นใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
เพื่อชีวิตใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
คลองไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ประชาธิปัตย์,14,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ไทยก้าวหน้า,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ไทยภักดี,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
แรงงานสร้างชาติ,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ประชากรไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ครูไทยเพื่อประชาชน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ประชาชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
สร้างอนาคตไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
รักชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ไทยพร้อม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ภูมิใจไทย,70,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
พลังธรรมใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
กรีน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ไทยธรรม,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
แผ่นดินธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
กล้าธรรม,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
พลังประชารัฐ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
โอกาสใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
เป็นธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ประชาชน,407,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ประชาไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ไทยสร้างไทย,6,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ไทยก้าวใหม่,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ประชาอาสาชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
พร้อม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
เครือข่ายชาวนาแห่งประเทศไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ไทยพิทักษ์ธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
ความหวังใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Ton Thong,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_5__party_list_vote.csv
