arabic_vote,thai_vote,party_name,filename
291,สองร้อยเก้าสิบสี่,ประชาชน,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_5__party_list_vote_page_3.md
290,สองร้อยเก้าสิบ,ประชาชน,district_mueang_lamphun__12_subdistrict_umong__polling_unit_6__party_list_vote_page_3.md
290,สองร้อยเก้าสิบ,ประชาชน,district_mueang_lamphun__12_subdistrict_umong__polling_unit_6__constituency_vote_page_1.md
289,หนึ่งร้อยเก้าสิบห้าสี่สิบห้า,เสรีรวมไทย,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_9__constituency_vote_page_1.md
287,สองร้อยแปดสิบเจ็ด,ประชาชน,district_mueang_lamphun__05_subdistrict_wiang_yong__polling_unit_4__party_list_vote_page_3.md
286,สองร้อยแปดสิบหกคะแนน,ประชาชน,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_14__party_list_vote_page_3.md
286,สองร้อยแปดสิบหก,ประชาชน,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_1__constituency_vote_page_1.md
285,สองร้อยแปดสิบห้า,ประชาชน,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_12__party_list_vote_page_3.md
285,สองร้อยแปดสิบห้า,ประชาชน,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_5__constituency_vote_page_1.md
285,สองร้อยแปดสิบห้า,ประชาชน,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_18__party_list_vote_page_3.md
284,สองร้อยแปดสี่,ประชาชน,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_14__party_list_vote_page_3.md
284,สองร้อยแปดสิบสี่,ประชาชน,district_mueang_lamphun__10_subdistrict_pratu_pa__polling_unit_4__party_list_vote_page_3.md
284,สองร้อยแปดสิบสี่,ประชาชน,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_6__constituency_vote_page_1.md
283,สองร้อยแปดสิบสาม,ประชาชน,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_8__constituency_vote_page_1.md
282,สองร้อยแปดสิบสอง,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_4__party_list_vote_page_3.md
279,สองร้อยเจ็ดสิบเก้าบาทถ้วน,ประชาชน,district_mueang_lamphun__15_office_ban_paen__polling_unit_3__party_list_vote_page_3.md
279,สองร้อยเจ็ดสิบเก้า,ประชาชน,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__party_list_vote_page_3.md
279,สองร้อยเจ็ดสิบเก้า,ประชาชน,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_4__constituency_vote_page_1.md
277,สวัสดิอนำสืบเก่า,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_13__constituency_vote_page_1.md
276,สองร้อยเจ็ดสิบหก,ประชาชน,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_1__constituency_vote_page_1.md
275,สองร้อยเจ็ดสิบห้า,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_14__party_list_vote_page_3.md
274,สองร้อยเจ็ดสิบสี่,ประชาชน,district_mueang_lamphun__15_office_ban_paen__polling_unit_2__constituency_vote_page_1.md
274,สองร้อยสิบสี่,ประชาชน,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_13__party_list_vote_page_3.md
272,สองร้อยเจ็ดสิบสอง,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_6__constituency_vote_page_1.md
272,สองร้อยเก้าสิบสอง,ประชาชน,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_16__constituency_vote_page_1.md
271,สี่ร้อยเจ็ดสิบเอ็ด,ประชาชน,district_mueang_lamphun__05_subdistrict_wiang_yong__polling_unit_2__constituency_vote_page_1.md
270,สี่ร้อยเจ็ดสิบ,ประชาชน,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_15__party_list_vote_page_3.md
270,สองร้อยเจ็ดสิบ,ประชาชน,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_9__constituency_vote_page_1.md
267,สองร้อยหกสิบเจ็ด,ประชาชน,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_9__constituency_vote_page_1.md
267,สองร้อยหกสิบเจ็ด,ประชาชน,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_11__constituency_vote_page_1.md
267,สองร้อยหกสิบเจ็ด,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_9__constituency_vote_page_1.md
266,สองร้อยหกสิบหก,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_13__party_list_vote_page_3.md
265,สองร้อยหกสิบห้า,ประชาชน,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_16__party_list_vote_page_3.md
264,สี่ร้อยหกสิบสี่,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_12__party_list_vote_page_3.md
263,สองร้อยหกสิบสาม,ประชาชน,district_mueang_lamphun__15_office_ban_paen__polling_unit_7__constituency_vote_page_1.md
263,สมชายนาคสุมาล,ประชาชน,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_2__party_list_vote_page_3.md
262,สอดร้อยหกสิบสอง,ประชาชน,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_4__constituency_vote_page_1.md
260,สองร้อยหกสิบ,ประชาชน,district_mueang_lamphun__05_subdistrict_wiang_yong__polling_unit_6__constituency_vote_page_1.md
260,สองร้อยหกสิบ,ประชาชน,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_2__constituency_vote_page_1.md
258,สองร้อยห้าสิบแปด,ประชาชน,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_15__constituency_vote_page_1.md
257,ส่วนร้อยห้าสิบเอ็ด,ประชาชน,district_mueang_lamphun__15_office_ban_paen__polling_unit_2__party_list_vote_page_3.md
257,สิบห้าร้อยห้าสิบเจ็ด,ประชาชน,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_13__constituency_vote_page_1.md
257,สตรอยห้าสิบเอ็ด,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_12__constituency_vote_page_1.md
256,สองร้อยห้าสิบหก,ประชาชน,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_8__party_list_vote_page_3.md
256,สองร้อยห้าสิบหก,ประชาชน,district_mueang_lamphun__05_subdistrict_wiang_yong__polling_unit_6__party_list_vote_page_3.md
256,สองร้อยห้าสิบหก,ประชาชน,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_4__party_list_vote_page_3.md
255,สองร้อยห้าสิบห้า,ประชาชน,district_mueang_lamphun__05_subdistrict_wiang_yong__polling_unit_2__party_list_vote_page_3.md
255,สองร้อยห้าสิบห้า,ประชาชน,district_ban_thi__02_subdistrict_huai_yap__polling_unit_5__constituency_vote_page_1.md
254,สองร้อยห้าสิบสี่,ประชาชน,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_2__party_list_vote_page_3.md
254,สองร้อยห้าสิบสี่,ประชาชน,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_6__constituency_vote_page_1.md
254,สองร้อยห้าสิบสี่,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_5__constituency_vote_page_1.md
253,ฮอร์อยห้าสิบสาม,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_5__party_list_vote_page_3.md
253,สี่ร้อยสามส่วน,ประชาชน,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_9__party_list_vote_page_3.md
253,สองร้อยห้าสิบสาม,เป็นธรรม,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_9__party_list_vote_page_3.md
253,สองร้อยห้าสิบสาม,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_6__party_list_vote_page_3.md
253,สว่างอองเก่าสิงสาม,ประชาชน,district_mueang_lamphun__12_subdistrict_umong__polling_unit_12__constituency_vote_page_1.md
252,สองร้อยห้าสิบสอง,ประชาชน,district_mueang_lamphun__12_subdistrict_umong__polling_unit_9__constituency_vote_page_1.md
252,,ประชาชน,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_6__party_list_vote_page_3.md
251,สองร้อยห้าสิบเอ็ด,ประชาชน,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_1__party_list_vote_page_3.md
251,สองร้อยห้าสิบเอ็ด,ประชาชน,district_mueang_lamphun__08_subdistrict_nong_chang_khuen__polling_unit_4__constituency_vote_page_1.md
251,สองร้อยห้าสิบเอ็ด,ประชาชน,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_11__party_list_vote_page_3.md
250,สองร้อยห้าสิบ,ประชาชน,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_2__constituency_vote_page_1.md
249,สองร้อยสี่สิบเก้า,ประชาชน,district_mueang_lamphun__12_subdistrict_umong__polling_unit_15__constituency_vote_page_1.md
249,สองร้อยสี่สิบเก้า,ประชาชน,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_22__constituency_vote_page_1.md
249,,ไทยพร้อม,district_mae_tha__11_5_11_tha_khum_ngoen__polling_unit_6__party_list_vote_page_3.md
248,สองร้อยแปดสิบแปด,ประชาชน,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_14__constituency_vote_page_1.md
246,สองร้อยแปดสิบหก,ประชาชน,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_14__party_list_vote_page_3.md
246,สองร้อยหก,ประชาชน,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_8__constituency_vote_page_1.md
246,สองร้อยสี่สิบห้า,ประชาชน,district_mae_tha__03_subdistrict_municipality_tha_sop_sao__polling_unit_7__constituency_vote_page_1.md
246,,ประชาชน,district_mueang_lamphun__12_subdistrict_umong__polling_unit_12__party_list_vote_page_3.md
245,สองร้อยสี่สิบห้า,ประชาชน,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_7__constituency_vote_page_1.md
244,สองร้อยสี่สิบสี่,ประชาชน,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_4__constituency_vote_page_1.md
244,สองร้อยสี่สิบสี่,ประชาชน,district_mueang_lamphun__08_subdistrict_nong_chang_khuen__polling_unit_4__party_list_vote_page_3.md
243,สองร้อยสี่สิบสามคะแนน,ประชาชน,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_10__constituency_vote_page_1.md
243,สองร้อยสี่สิบสาม,ประชาชน,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_1__constituency_vote_page_1.md
241,สววรรคสิบเอ็ด,ประชาชน,district_mueang_lamphun__15_office_ban_paen__polling_unit_7__party_list_vote_page_3.md
240,สองร้อยสี่สิบ,ประชาชน,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_7__party_list_vote_page_3.md
240,สองร้อยสี่สิบ,ประชาชน,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_6__party_list_vote_page_3.md
240,สองร้อยสี่สิบ,ประชาชน,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_9__party_list_vote_page_3.md
239,สองร้อยสามสิบเก้า,ประชาชน,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_13__constituency_vote_page_1.md
237,สองร้อยสามสิบเจ็ด,ประชาชน,district_mueang_lamphun__12_subdistrict_umong__polling_unit_16__constituency_vote_page_1.md
234,สองร้อยสามสิบสี่,ประชาชน,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_5__constituency_vote_page_1.md
234,สองร้อยสามสิบสี่,ประชาชน,district_mueang_lamphun__10_subdistrict_pratu_pa__polling_unit_10__constituency_vote_page_1.md
234,สองร้อยสามสิบสี่,ประชาชน,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_8__constituency_vote_page_1.md
233,สี่แสนสาม,แผ่นดินธรรม,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_3__party_list_vote_page_3.md
232,หกร้อยสามสิบสอง,ประชาชน,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_6__constituency_vote_page_1.md
